sep=,
time,epoch,test_loss,train_loss
2019-08-31 11:54:55,1680,0.169173,0.172698
2019-08-31 11:55:06,1690,0.164555,0.17901
2019-08-31 11:55:16,1700,0.16103,0.154038
2019-08-31 11:55:24,1710,0.211734,0.187942
2019-08-31 11:55:32,1720,0.213369,0.16391
2019-08-31 11:55:40,1730,0.231222,0.185366
2019-08-31 11:55:49,1740,0.185682,0.20274
2019-08-31 11:55:57,1750,0.179775,0.170719
2019-08-31 11:56:05,1760,0.191858,0.183783
2019-08-31 11:56:14,1770,0.184462,0.219906
2019-08-31 11:56:22,1780,0.213067,0.207729
2019-08-31 11:56:32,1790,0.17224,0.159718
2019-08-31 11:56:41,1800,0.167477,0.196891
2019-08-31 11:56:51,1810,0.183746,0.186309
2019-08-31 11:56:59,1820,0.141408,0.192564
2019-08-31 11:57:07,1830,0.162142,0.189599
2019-08-31 11:57:16,1840,0.16829,0.196207
2019-08-31 11:57:25,1850,0.168628,0.187113
2019-08-31 11:57:33,1860,0.174751,0.167834
2019-08-31 11:57:42,1870,0.227802,0.185946
2019-08-31 11:57:50,1880,0.174226,0.185438
2019-08-31 11:57:59,1890,0.171926,0.179975
2019-08-31 11:58:08,1900,0.214157,0.145456
2019-08-31 11:58:16,1910,0.156115,0.16289
2019-08-31 11:58:25,1920,0.182363,0.16003
2019-08-31 11:58:33,1930,0.154753,0.184927
2019-08-31 11:58:41,1940,0.152149,0.18207
2019-08-31 11:58:50,1950,0.17216,0.193048
2019-08-31 11:58:58,1960,0.18886,0.189742
2019-08-31 11:59:07,1970,0.187809,0.176523
2019-08-31 11:59:16,1980,0.178892,0.177374
2019-08-31 11:59:24,1990,0.173374,0.184869
